word.cnt	speaker.ab	conv.id	gender	mixed
600	A	8850	F	N
993	B	8850	F	N
877	A	8851	F	N
938	B	8851	F	N
860	A	8852	F	N
1083	B	8852	F	N
865	A	8853	F	N
839	B	8853	F	N
733	A	8854	F	N
875	B	8854	F	N
654	A	8855	F	N
1338	B	8855	F	N
734	A	8856	F	N
1162	B	8856	F	N
945	A	8857	F	N
1123	B	8857	F	N
762	A	8858	F	N
839	B	8858	F	N
1199	A	8859	F	N
656	B	8859	F	N
1406	A	8860	M	Y
454	B	8860	F	Y
820	A	8861	F	Y
607	B	8861	M	Y
416	A	8862	F	N
1492	B	8862	F	N
1032	A	8863	F	N
599	B	8863	F	N
1002	A	8864	M	Y
1046	B	8864	F	Y
1118	A	8865	M	Y
651	B	8865	F	Y
743	A	8866	F	N
903	B	8866	F	N
923	A	8867	F	Y
1017	B	8867	M	Y
1031	A	8868	F	N
650	B	8868	F	N
515	A	8869	F	N
1729	B	8869	F	N
1065	A	8870	F	Y
1015	B	8870	M	Y
885	A	8871	F	Y
947	B	8871	M	Y
670	A	8872	F	Y
1321	B	8872	M	Y
852	A	8873	M	Y
943	B	8873	F	Y
1096	A	8874	F	N
784	B	8874	F	N
622	A	8875	F	N
1143	B	8875	F	N
272	A	8876	F	N
1601	B	8876	F	N
880	A	8877	F	Y
1258	B	8877	M	Y
746	A	8878	M	N
1110	B	8878	M	N
1285	A	8879	F	N
1055	B	8879	F	N
907	A	8880	M	N
1365	B	8880	M	N
914	A	8881	F	Y
933	B	8881	M	Y
1402	A	8882	M	Y
534	B	8882	F	Y
1308	A	8883	M	N
765	B	8883	M	N
1154	A	8884	M	N
1251	B	8884	M	N
1125	A	8885	M	N
767	B	8885	M	N
535	A	8886	M	N
1517	B	8886	M	N
737	A	8887	F	N
894	B	8887	F	N
425	A	8888	M	N
1287	B	8888	M	N
853	A	8889	F	Y
906	B	8889	M	Y
1175	A	8890	M	N
1027	B	8890	M	N
891	A	8891	M	Y
848	B	8891	F	Y
650	A	8892	M	Y
1367	B	8892	F	Y
1120	A	8893	M	Y
1311	B	8893	F	Y
1163	A	8894	M	N
1059	B	8894	M	N
1005	A	8895	M	Y
1269	B	8895	F	Y
391	A	8896	M	N
1643	B	8896	M	N
705	A	8897	M	Y
1074	B	8897	F	Y
719	A	8898	M	Y
1420	B	8898	F	Y
807	A	8899	F	N
887	B	8899	F	N
1129	A	8900	M	N
538	B	8900	M	N
1024	A	8901	M	N
1113	B	8901	M	N
1047	A	8902	M	N
756	B	8902	M	N
874	A	8903	M	N
726	B	8903	M	N
1486	A	8904	F	Y
736	B	8904	M	Y
847	A	8905	M	Y
1126	B	8905	F	Y
1169	A	8906	M	Y
536	B	8906	F	Y
1056	A	8907	M	N
1113	B	8907	M	N
1041	A	8908	M	N
859	B	8908	M	N
1030	A	8909	M	N
815	B	8909	M	N
1207	A	8910	M	N
1155	B	8910	M	N
1506	A	8911	M	N
599	B	8911	M	N
1305	A	8912	M	N
878	B	8912	M	N
1122	A	8913	M	N
895	B	8913	M	N
862	A	8914	M	Y
883	B	8914	F	Y
761	A	8915	F	Y
1206	B	8915	M	Y
570	A	8916	F	Y
1423	B	8916	M	Y
909	A	8917	F	N
1622	B	8917	F	N
766	A	8918	F	N
1476	B	8918	F	N
712	A	8919	F	Y
1094	B	8919	M	Y
748	A	8920	F	N
1076	B	8920	F	N
1157	A	8921	F	N
609	B	8921	F	N
1185	A	8922	F	Y
1082	B	8922	M	Y
1039	A	8923	M	N
1219	B	8923	M	N
710	A	8924	M	N
1079	B	8924	M	N
1401	A	8925	M	N
1213	B	8925	M	N
795	A	8926	M	N
967	B	8926	M	N
549	A	8927	M	N
1395	B	8927	M	N
1202	A	8928	M	N
961	B	8928	M	N
834	A	8929	M	N
991	B	8929	M	N
844	A	8930	F	N
1237	B	8930	F	N
986	A	8931	F	N
990	B	8931	F	N
767	A	8932	F	N
836	B	8932	F	N
1111	A	8933	F	N
726	B	8933	F	N
971	A	8934	F	N
980	B	8934	F	N
1001	A	8935	F	N
953	B	8935	F	N
840	A	8936	M	Y
947	B	8936	F	Y
1000	A	8937	M	N
789	B	8937	M	N
1216	A	8938	M	N
943	B	8938	M	N
1102	A	8939	M	N
843	B	8939	M	N
600	A	8940	M	N
1080	B	8940	M	N
1197	A	8941	F	N
761	B	8941	F	N
1290	A	8942	M	N
586	B	8942	M	N
539	A	8943	M	N
832	B	8943	M	N
1192	A	8944	M	N
939	B	8944	M	N
1039	A	8945	M	N
748	B	8945	M	N
1408	A	8946	M	Y
546	B	8946	F	Y
789	A	8947	M	N
1235	B	8947	M	N
799	A	8948	M	N
1120	B	8948	M	N
945	A	8949	F	Y
796	B	8949	M	Y
704	A	8950	F	N
1088	B	8950	F	N
1124	A	8951	F	N
910	B	8951	F	N
1022	A	8952	M	N
533	B	8952	M	N
871	A	8953	M	N
1126	B	8953	M	N
1199	A	8954	M	N
803	B	8954	M	N
958	A	8955	F	N
915	B	8955	F	N
874	A	8956	F	N
754	B	8956	F	N
855	A	8957	M	Y
447	B	8957	F	Y
1454	A	8958	F	Y
658	B	8958	M	Y
1671	A	8959	F	N
783	B	8959	F	N
1425	A	8960	F	Y
925	B	8960	M	Y
1547	A	8961	M	N
679	B	8961	M	N
1103	A	8962	M	N
967	B	8962	M	N
1088	A	8963	M	N
864	B	8963	M	N
1085	A	8964	F	Y
701	B	8964	M	Y
668	A	8965	F	N
1276	B	8965	F	N
762	A	8966	M	Y
1302	B	8966	F	Y
1413	A	8967	M	Y
895	B	8967	F	Y
716	A	8968	M	N
983	B	8968	M	N
821	A	8969	M	N
959	B	8969	M	N
852	A	8970	M	Y
692	B	8970	F	Y
733	A	8971	F	N
1382	B	8971	F	N
1668	A	8972	M	Y
520	B	8972	F	Y
790	A	8973	M	Y
1044	B	8973	F	Y
886	A	8974	M	Y
1192	B	8974	F	Y
1055	A	8975	M	N
1242	B	8975	M	N
786	A	8976	F	Y
1102	B	8976	M	Y
1412	A	8977	M	N
988	B	8977	M	N
881	A	8978	F	Y
1423	B	8978	M	Y
1216	A	8979	M	Y
784	B	8979	F	Y
567	A	8980	M	N
1624	B	8980	M	N
1302	A	8981	F	Y
575	B	8981	M	Y
1322	A	8982	M	N
481	B	8982	M	N
397	A	8983	M	N
1659	B	8983	M	N
671	A	8984	F	Y
1307	B	8984	M	Y
1026	A	8985	M	Y
951	B	8985	F	Y
711	A	8986	M	N
1015	B	8986	M	N
379	A	8987	M	N
1268	B	8987	M	N
949	A	8988	F	Y
1048	B	8988	M	Y
684	A	8989	F	N
1177	B	8989	F	N
841	A	8990	M	N
949	B	8990	M	N
1058	A	8991	M	N
1143	B	8991	M	N
602	A	8992	M	N
1223	B	8992	M	N
640	A	8993	F	N
738	B	8993	F	N
1033	A	8994	M	N
594	B	8994	M	N
817	A	8995	F	Y
1391	B	8995	M	Y
1030	A	8996	F	Y
1034	B	8996	M	Y
149	A	8997	F	Y
831	B	8997	M	Y
696	A	8998	F	Y
882	B	8998	M	Y
338	A	8999	F	N
1408	B	8999	F	N
917	A	9000	F	N
535	B	9000	F	N
809	A	9001	F	N
672	B	9001	F	N
1449	A	9002	M	N
1200	B	9002	M	N
559	A	9003	F	Y
1116	B	9003	M	Y
867	A	9004	F	Y
993	B	9004	M	Y
735	A	9005	F	N
1153	B	9005	F	N
964	A	9006	F	N
703	B	9006	F	N
499	A	9007	F	N
792	B	9007	F	N
409	A	9008	F	N
795	B	9008	F	N
642	A	9009	F	Y
1016	B	9009	M	Y
528	A	9010	F	N
828	B	9010	F	N
627	A	9011	F	N
991	B	9011	F	N
1337	A	9012	M	N
399	B	9012	M	N
793	A	9013	M	Y
1195	B	9013	F	Y
1070	A	9014	M	N
1126	B	9014	M	N
721	A	9015	F	N
536	B	9015	F	N
402	A	9016	F	N
885	B	9016	F	N
803	A	9017	F	N
700	B	9017	F	N
804	A	9018	F	N
686	B	9018	F	N
606	A	9019	F	Y
1147	B	9019	M	Y
751	A	9020	F	N
476	B	9020	F	N
669	A	9021	F	N
827	B	9021	F	N
1111	A	9022	M	Y
1206	B	9022	F	Y
626	A	9023	M	N
1341	B	9023	M	N
1022	A	9024	F	N
774	B	9024	F	N
1039	A	9025	F	Y
506	B	9025	M	Y
1011	A	9026	F	N
552	B	9026	F	N
1395	A	9027	M	N
821	B	9027	M	N
377	A	9028	F	Y
774	B	9028	M	Y
1220	A	9029	F	Y
524	B	9029	M	Y
979	A	9030	F	N
610	B	9030	F	N
330	A	9031	F	N
984	B	9031	F	N
592	A	9032	F	N
945	B	9032	F	N
1130	A	9033	M	Y
415	B	9033	F	Y
735	A	9034	M	N
1044	B	9034	M	N
1070	A	9035	F	N
378	B	9035	F	N
570	A	9036	M	N
1238	B	9036	M	N
1293	A	9037	M	Y
633	B	9037	F	Y
534	A	9038	F	N
1122	B	9038	F	N
469	A	9039	F	N
580	B	9039	F	N
464	A	9040	F	Y
1586	B	9040	M	Y
782	A	9041	M	N
1404	B	9041	M	N
1081	A	9042	M	N
800	B	9042	M	N
984	A	9043	M	N
897	B	9043	M	N
627	A	9044	F	Y
1373	B	9044	M	Y
620	A	9045	M	N
1343	B	9045	M	N
423	A	9046	M	Y
1223	B	9046	F	Y
1221	A	9047	M	N
1195	B	9047	M	N
729	A	9048	M	Y
750	B	9048	F	Y
1338	A	9049	F	N
384	B	9049	F	N
810	A	9050	M	N
1028	B	9050	M	N
966	A	9051	M	N
1240	B	9051	M	N
566	A	9052	M	N
1663	B	9052	M	N
937	A	9053	M	Y
1073	B	9053	F	Y
745	A	9054	M	Y
1011	B	9054	F	Y
684	A	9055	F	N
980	B	9055	F	N
555	A	9056	F	N
1189	B	9056	F	N
286	A	9057	F	N
1252	B	9057	F	N
925	A	9058	F	N
677	B	9058	F	N
838	A	9059	F	N
530	B	9059	F	N
1436	A	9060	M	N
639	B	9060	M	N
879	A	9061	M	N
964	B	9061	M	N
999	A	9062	M	N
1311	B	9062	M	N
1439	A	9063	M	Y
435	B	9063	F	Y
621	A	9064	F	N
990	B	9064	F	N
651	A	9065	F	N
806	B	9065	F	N
1201	A	9066	F	N
503	B	9066	F	N
993	A	9067	F	Y
1002	B	9067	M	Y
481	A	9068	F	N
653	B	9068	F	N
955	A	9069	F	Y
1218	B	9069	M	Y
748	A	9070	F	N
896	B	9070	F	N
1358	A	9071	M	N
648	B	9071	M	N
1176	A	9072	M	Y
860	B	9072	F	Y
741	A	9073	F	Y
1139	B	9073	M	Y
1336	A	9074	F	Y
951	B	9074	M	Y
648	A	9075	F	Y
1283	B	9075	M	Y
363	A	9076	F	N
604	B	9076	F	N
537	A	9077	M	N
905	B	9077	M	N
1104	A	9078	M	N
1121	B	9078	M	N
886	A	9079	M	N
1264	B	9079	M	N
847	A	9080	M	N
1279	B	9080	M	N
718	A	9081	F	N
472	B	9081	F	N
1210	A	9082	F	N
428	B	9082	F	N
917	A	9083	F	N
462	B	9083	F	N
736	A	9084	M	Y
1170	B	9084	F	Y
979	A	9085	M	N
1605	B	9085	M	N
1476	A	9086	M	N
725	B	9086	M	N
442	A	9087	F	N
840	B	9087	F	N
930	A	9088	F	N
459	B	9088	F	N
607	A	9089	F	N
660	B	9089	F	N
997	A	9090	M	N
1053	B	9090	M	N
1259	A	9091	M	N
746	B	9091	M	N
554	A	9092	F	N
988	B	9092	F	N
647	A	9093	M	Y
1328	B	9093	F	Y
1160	A	9094	M	Y
1065	B	9094	F	Y
1146	A	9095	M	N
819	B	9095	M	N
801	A	9096	M	N
1037	B	9096	M	N
358	A	9097	F	N
828	B	9097	F	N
802	A	9098	F	Y
850	B	9098	M	Y
1019	A	9099	F	Y
962	B	9099	M	Y
876	A	9100	F	N
769	B	9100	F	N
843	A	9101	M	Y
1043	B	9101	F	Y
827	A	9102	M	Y
727	B	9102	F	Y
1112	A	9103	F	N
447	B	9103	F	N
875	A	9104	M	N
918	B	9104	M	N
883	A	9105	F	Y
919	B	9105	M	Y
1315	A	9106	M	Y
663	B	9106	F	Y
575	A	9107	M	N
865	B	9107	M	N
799	A	9108	M	N
1198	B	9108	M	N
969	A	9109	M	N
1210	B	9109	M	N
615	A	9110	M	N
1417	B	9110	M	N
689	A	9111	M	Y
1373	B	9111	F	Y
613	A	9112	M	Y
1373	B	9112	F	Y
981	A	9113	M	Y
1090	B	9113	F	Y
1081	A	9114	M	N
1025	B	9114	M	N
1148	A	9115	M	N
1224	B	9115	M	N
1553	A	9116	M	N
995	B	9116	M	N
1089	A	9117	M	Y
1239	B	9117	F	Y
872	A	9118	M	N
1368	B	9118	M	N
1045	A	9119	M	N
778	B	9119	M	N
1189	A	9120	F	Y
931	B	9120	M	Y
1052	A	9121	M	N
857	B	9121	M	N
759	A	9122	F	Y
1318	B	9122	M	Y
495	A	9123	M	N
1489	B	9123	M	N
1491	A	9124	M	N
1127	B	9124	M	N
829	A	9125	M	N
1195	B	9125	M	N
595	A	9126	F	N
638	B	9126	F	N
1090	A	9127	M	N
907	B	9127	M	N
1265	A	9128	F	Y
795	B	9128	M	Y
1134	A	9129	M	Y
709	B	9129	F	Y
619	A	9130	F	N
1216	B	9130	F	N
377	A	9131	F	N
799	B	9131	F	N
771	A	9132	M	Y
1251	B	9132	F	Y
522	A	9133	M	N
1288	B	9133	M	N
1164	A	9134	M	N
1011	B	9134	M	N
736	A	9135	M	Y
1239	B	9135	F	Y
1109	A	9136	M	N
711	B	9136	M	N
980	A	9137	M	N
831	B	9137	M	N
1350	A	9138	M	N
1026	B	9138	M	N
604	A	9139	M	Y
1289	B	9139	F	Y
572	A	9140	M	N
1702	B	9140	M	N
1103	A	9141	M	N
920	B	9141	M	N
1070	A	9142	M	N
1116	B	9142	M	N
1582	A	9143	M	N
544	B	9143	M	N
1048	A	9144	M	N
781	B	9144	M	N
1234	A	9145	M	N
662	B	9145	M	N
1160	A	9146	M	N
1074	B	9146	M	N
1391	A	9147	M	Y
778	B	9147	F	Y
1525	A	9148	M	N
477	B	9148	M	N
546	A	9149	M	N
1596	B	9149	M	N
1241	A	9150	F	Y
887	B	9150	M	Y
812	A	9151	M	N
990	B	9151	M	N
1427	A	9152	M	N
650	B	9152	M	N
1008	A	9153	M	N
918	B	9153	M	N
904	A	9154	F	Y
957	B	9154	M	Y
905	A	9155	M	Y
929	B	9155	F	Y
842	A	9156	M	N
1396	B	9156	M	N
1037	A	9157	M	N
1256	B	9157	M	N
960	A	9158	M	N
1046	B	9158	M	N
1372	A	9159	M	N
865	B	9159	M	N
1443	A	9160	M	N
639	B	9160	M	N
1273	A	9161	M	N
760	B	9161	M	N
933	A	9162	F	Y
1004	B	9162	M	Y
888	A	9163	M	Y
952	B	9163	F	Y
720	A	9164	M	N
949	B	9164	M	N
1326	A	9165	F	Y
383	B	9165	M	Y
915	A	9166	M	N
1086	B	9166	M	N
1047	A	9167	M	N
1478	B	9167	M	N
746	A	9168	M	N
824	B	9168	M	N
1335	A	9169	M	N
1158	B	9169	M	N
909	A	9170	M	N
668	B	9170	M	N
1247	A	9171	M	N
505	B	9171	M	N
982	A	9172	M	N
1389	B	9172	M	N
707	A	9173	M	Y
1393	B	9173	F	Y
639	A	9174	M	N
723	B	9174	M	N
785	A	9175	M	N
1233	B	9175	M	N
1243	A	9176	M	N
775	B	9176	M	N
805	A	9177	M	N
1262	B	9177	M	N
1140	A	9178	M	N
777	B	9178	M	N
1094	A	9179	M	Y
1045	B	9179	F	Y
1503	A	9180	M	N
627	B	9180	M	N
1075	A	9181	M	N
581	B	9181	M	N
958	A	9182	M	Y
1193	B	9182	F	Y
896	A	9183	M	N
1688	B	9183	M	N
1236	A	9184	M	N
804	B	9184	M	N
628	A	9185	M	N
1010	B	9185	M	N
1505	A	9186	M	Y
399	B	9186	F	Y
887	A	9187	M	N
882	B	9187	M	N
992	A	9188	M	N
1100	B	9188	M	N
788	A	9189	M	N
910	B	9189	M	N
500	A	9190	F	Y
1360	B	9190	M	Y
660	A	9191	F	Y
1014	B	9191	M	Y
879	A	9192	M	Y
690	B	9192	F	Y
1163	A	9193	M	N
731	B	9193	M	N
496	A	9194	M	N
1029	B	9194	M	N
716	A	9195	F	N
1510	B	9195	F	N
847	A	9196	F	N
932	B	9196	F	N
1201	A	9197	M	N
1024	B	9197	M	N
1122	A	9198	M	N
931	B	9198	M	N
853	A	9199	M	N
1093	B	9199	M	N
887	A	9200	M	N
1090	B	9200	M	N
856	A	9201	M	N
968	B	9201	M	N
934	A	9202	M	N
1144	B	9202	M	N
1023	A	9203	M	N
742	B	9203	M	N
1144	A	9204	M	Y
1132	B	9204	F	Y
787	A	9205	M	Y
965	B	9205	F	Y
1290	A	9206	F	Y
733	B	9206	M	Y
1707	A	9207	M	Y
647	B	9207	F	Y
1352	A	9208	M	Y
972	B	9208	F	Y
512	A	9209	M	N
1005	B	9209	M	N
679	A	9210	M	N
951	B	9210	M	N
940	A	9211	M	N
790	B	9211	M	N
480	A	9212	M	N
1597	B	9212	M	N
1272	A	9213	M	N
908	B	9213	M	N
1230	A	9214	M	N
1133	B	9214	M	N
1099	A	9215	M	N
1097	B	9215	M	N
1118	A	9216	M	N
843	B	9216	M	N
995	A	9217	M	Y
1089	B	9217	F	Y
1090	A	9218	M	N
994	B	9218	M	N
1037	A	9219	M	Y
1221	B	9219	F	Y
672	A	9220	M	Y
1314	B	9220	F	Y
1140	A	9221	F	Y
732	B	9221	M	Y
858	A	9222	M	N
1286	B	9222	M	N
1034	A	9223	M	N
1374	B	9223	M	N
616	A	9224	M	Y
1441	B	9224	F	Y
1122	A	9225	M	N
1133	B	9225	M	N
1456	A	9226	M	N
882	B	9226	M	N
1051	A	9227	M	N
977	B	9227	M	N
581	A	9228	M	N
1276	B	9228	M	N
910	A	9229	M	Y
1363	B	9229	F	Y
996	A	9230	M	N
1079	B	9230	M	N
812	A	9231	M	N
1216	B	9231	M	N
595	A	9232	F	Y
1350	B	9232	M	Y
748	A	9233	M	N
1116	B	9233	M	N
729	A	9234	M	N
1596	B	9234	M	N
897	A	9235	M	N
833	B	9235	M	N
697	A	9236	M	N
1092	B	9236	M	N
1207	A	9237	M	N
1067	B	9237	M	N
1156	A	9238	M	N
975	B	9238	M	N
840	A	9239	M	N
1583	B	9239	M	N
1015	A	9240	M	N
1181	B	9240	M	N
596	A	9241	M	N
1118	B	9241	M	N
1210	A	9242	M	N
635	B	9242	M	N
1066	A	9243	M	Y
1013	B	9243	F	Y
1197	A	9244	M	N
826	B	9244	M	N
1202	A	9245	M	Y
1053	B	9245	F	Y
884	A	9246	M	N
1336	B	9246	M	N
1054	A	9247	M	N
948	B	9247	M	N
777	A	9248	M	N
1002	B	9248	M	N
901	A	9249	M	N
1280	B	9249	M	N
1150	A	9250	M	N
481	B	9250	M	N
1112	A	9251	M	N
1097	B	9251	M	N
1287	A	9252	M	N
1114	B	9252	M	N
701	A	9253	M	Y
1385	B	9253	F	Y
1114	A	9254	M	N
792	B	9254	M	N
1090	A	9255	M	N
1041	B	9255	M	N
1164	A	9256	M	Y
1392	B	9256	F	Y
876	A	9257	M	Y
941	B	9257	F	Y
1494	A	9258	M	N
410	B	9258	M	N
891	A	9259	M	N
670	B	9259	M	N
471	A	9260	M	Y
754	B	9260	F	Y
1030	A	9261	M	N
890	B	9261	M	N
1322	A	9262	M	Y
888	B	9262	F	Y
777	A	9263	F	Y
1085	B	9263	M	Y
624	A	9264	M	N
1507	B	9264	M	N
475	A	9265	F	Y
964	B	9265	M	Y
1466	A	9266	M	N
878	B	9266	M	N
709	A	9267	M	N
1159	B	9267	M	N
1065	A	9268	F	Y
972	B	9268	M	Y
1170	A	9269	M	N
917	B	9269	M	N
1374	A	9270	M	N
616	B	9270	M	N
562	A	9271	M	N
1112	B	9271	M	N
1129	A	9272	M	N
1019	B	9272	M	N
789	A	9273	M	N
903	B	9273	M	N
1363	A	9274	M	N
526	B	9274	M	N
985	A	9275	M	N
1192	B	9275	M	N
941	A	9276	M	N
1463	B	9276	M	N
928	A	9277	F	Y
710	B	9277	M	Y
559	A	9278	M	N
1358	B	9278	M	N
1493	A	9279	M	N
572	B	9279	M	N
533	A	9280	M	N
935	B	9280	M	N
610	A	9281	F	N
921	B	9281	F	N
791	A	9282	F	N
647	B	9282	F	N
758	A	9283	F	N
1019	B	9283	F	N
885	A	9284	F	N
856	B	9284	F	N
687	A	9285	M	N
1527	B	9285	M	N
778	A	9286	F	Y
1304	B	9286	M	Y
1221	A	9287	M	N
799	B	9287	M	N
1110	A	9288	M	N
991	B	9288	M	N
893	A	9289	M	Y
525	B	9289	F	Y
814	A	9290	M	N
1167	B	9290	M	N
1545	A	9291	F	Y
502	B	9291	M	Y
862	A	9292	M	N
1099	B	9292	M	N
671	A	9293	M	Y
990	B	9293	F	Y
969	A	9294	M	Y
1147	B	9294	F	Y
1355	A	9295	M	N
965	B	9295	M	N
782	A	9296	M	N
1193	B	9296	M	N
897	A	9297	M	N
1499	B	9297	M	N
1046	A	9298	M	N
797	B	9298	M	N
927	A	9299	M	Y
976	B	9299	F	Y
574	A	9300	M	N
1257	B	9300	M	N
688	A	9301	M	N
988	B	9301	M	N
1056	A	9302	M	N
676	B	9302	M	N
840	A	9303	M	N
1158	B	9303	M	N
879	A	9304	M	N
1330	B	9304	M	N
1236	A	9305	M	N
688	B	9305	M	N
441	A	9306	F	Y
1105	B	9306	M	Y
863	A	9307	F	Y
1520	B	9307	M	Y
1174	A	9308	M	N
835	B	9308	M	N
1036	A	9309	M	Y
943	B	9309	F	Y
825	A	9310	M	N
1046	B	9310	M	N
682	A	9311	M	Y
1146	B	9311	F	Y
911	A	9312	M	N
1177	B	9312	M	N
849	A	9313	M	N
1494	B	9313	M	N
828	A	9314	F	Y
981	B	9314	M	Y
1030	A	9315	M	Y
972	B	9315	F	Y
698	A	9316	M	N
1110	B	9316	M	N
1433	A	9317	M	N
939	B	9317	M	N
1271	A	9318	M	N
686	B	9318	M	N
1829	A	9319	M	N
465	B	9319	M	N
913	A	9320	M	N
1344	B	9320	M	N
739	A	9321	M	N
1135	B	9321	M	N
616	A	9322	M	N
1434	B	9322	M	N
368	A	9323	F	Y
1555	B	9323	M	Y
746	A	9324	M	N
1055	B	9324	M	N
810	A	9325	M	N
1182	B	9325	M	N
1005	A	9326	M	Y
1085	B	9326	F	Y
819	A	9327	M	Y
1427	B	9327	F	Y
1978	A	9328	M	Y
454	B	9328	F	Y
1627	A	9329	M	N
823	B	9329	M	N
1099	A	9330	M	Y
1075	B	9330	F	Y
569	A	9331	M	N
1426	B	9331	M	N
1634	A	9332	M	N
578	B	9332	M	N
809	A	9333	M	Y
1218	B	9333	F	Y
984	A	9334	M	N
1091	B	9334	M	N
544	A	9335	M	N
1276	B	9335	M	N
1142	A	9336	M	N
890	B	9336	M	N
790	A	9337	M	N
879	B	9337	M	N
1154	A	9338	M	N
978	B	9338	M	N
933	A	9339	M	N
1209	B	9339	M	N
778	A	9340	M	N
1010	B	9340	M	N
1106	A	9341	M	N
929	B	9341	M	N
1420	A	9342	M	N
1066	B	9342	M	N
1076	A	9343	M	Y
692	B	9343	F	Y
704	A	9344	M	N
1767	B	9344	M	N
1111	A	9345	M	N
918	B	9345	M	N
1320	A	9346	M	N
456	B	9346	M	N
1342	A	9347	M	N
1038	B	9347	M	N
744	A	9348	M	Y
1121	B	9348	F	Y
1030	A	9349	M	N
1158	B	9349	M	N
1109	A	9350	M	N
851	B	9350	M	N
904	A	9351	M	N
1450	B	9351	M	N
996	A	9352	F	Y
757	B	9352	M	Y
1137	A	9353	M	N
892	B	9353	M	N
1192	A	9354	M	N
1110	B	9354	M	N
1033	A	9355	M	Y
762	B	9355	F	Y
716	A	9356	M	N
792	B	9356	M	N
1084	A	9357	M	Y
695	B	9357	F	Y
1123	A	9358	M	N
956	B	9358	M	N
875	A	9359	M	N
842	B	9359	M	N
1317	A	9360	M	N
899	B	9360	M	N
971	A	9361	M	N
991	B	9361	M	N
716	A	9362	M	N
1174	B	9362	M	N
1384	A	9363	M	N
759	B	9363	M	N
879	A	9364	M	N
971	B	9364	M	N
805	A	9365	M	N
1068	B	9365	M	N
719	A	9366	M	N
1152	B	9366	M	N
607	A	9367	M	N
1103	B	9367	M	N
1651	A	9368	M	N
508	B	9368	M	N
1178	A	9369	M	Y
786	B	9369	F	Y
637	A	9370	M	N
1321	B	9370	M	N
1144	A	9371	M	N
843	B	9371	M	N
561	A	9372	M	N
1174	B	9372	M	N
877	A	9373	M	N
1171	B	9373	M	N
843	A	9374	M	N
914	B	9374	M	N
887	A	9375	M	N
1298	B	9375	M	N
1484	A	9376	M	N
1089	B	9376	M	N
977	A	9377	F	Y
1391	B	9377	M	Y
602	A	9378	F	Y
964	B	9378	M	Y
1036	A	9379	M	N
1325	B	9379	M	N
1534	A	9380	M	N
862	B	9380	M	N
435	A	9381	M	Y
1296	B	9381	F	Y
441	A	9382	M	N
1298	B	9382	M	N
851	A	9383	F	Y
1154	B	9383	M	Y
1417	A	9384	M	N
1155	B	9384	M	N
1050	A	9385	M	Y
600	B	9385	F	Y
1138	A	9386	M	N
1250	B	9386	M	N
779	A	9387	M	N
1037	B	9387	M	N
702	A	9388	M	N
1125	B	9388	M	N
764	A	9389	M	N
694	B	9389	M	N
661	A	9390	M	N
1205	B	9390	M	N
808	A	9391	M	N
1022	B	9391	M	N
1022	A	9392	M	N
547	B	9392	M	N
845	A	9393	M	N
944	B	9393	M	N
891	A	9394	M	N
1212	B	9394	M	N
1426	A	9395	M	N
680	B	9395	M	N
867	A	9396	M	N
866	B	9396	M	N
834	A	9397	M	N
1236	B	9397	M	N
1319	A	9398	M	Y
527	B	9398	F	Y
215	A	9399	M	N
1627	B	9399	M	N
1048	A	9400	M	N
778	B	9400	M	N
789	A	9401	M	N
889	B	9401	M	N
993	A	9402	M	Y
1187	B	9402	F	Y
926	A	9403	M	N
560	B	9403	M	N
736	A	9404	M	N
982	B	9404	M	N
439	A	9405	M	N
1595	B	9405	M	N
951	A	9406	M	N
888	B	9406	M	N
870	A	9407	M	N
1227	B	9407	M	N
934	A	9408	M	N
722	B	9408	M	N
1119	A	9409	F	Y
975	B	9409	M	Y
889	A	9410	M	N
824	B	9410	M	N
1001	A	9411	M	N
828	B	9411	M	N
511	A	9412	M	Y
1687	B	9412	F	Y
1258	A	9413	M	Y
649	B	9413	F	Y
1285	A	9414	M	N
746	B	9414	M	N
677	A	9415	M	N
1551	B	9415	M	N
889	A	9416	M	N
1062	B	9416	M	N
1078	A	9417	M	N
663	B	9417	M	N
1150	A	9418	M	N
1112	B	9418	M	N
505	A	9419	M	N
1304	B	9419	M	N
1054	A	9420	M	N
858	B	9420	M	N
674	A	9421	M	N
1248	B	9421	M	N
1113	A	9422	M	N
836	B	9422	M	N
962	A	9423	M	N
1299	B	9423	M	N
948	A	9424	M	N
959	B	9424	M	N
673	A	9425	M	N
1211	B	9425	M	N
1393	A	9426	M	N
772	B	9426	M	N
695	A	9427	M	N
1077	B	9427	M	N
784	A	9428	M	N
1194	B	9428	M	N
1001	A	9429	F	Y
951	B	9429	M	Y
608	A	9430	M	N
1180	B	9430	M	N
1046	A	9431	M	N
1172	B	9431	M	N
617	A	9432	M	Y
1013	B	9432	F	Y
1270	A	9433	M	N
599	B	9433	M	N
795	A	9434	M	N
1333	B	9434	M	N
638	A	9435	M	N
1061	B	9435	M	N
1303	A	9436	M	N
623	B	9436	M	N
395	A	9437	M	Y
1210	B	9437	F	Y
1291	A	9438	M	N
891	B	9438	M	N
608	A	9439	M	N
1225	B	9439	M	N
1349	A	9440	M	N
592	B	9440	M	N
1207	A	9441	M	N
1205	B	9441	M	N
535	A	9442	M	N
1576	B	9442	M	N
100	A	9443	M	N
1269	B	9443	M	N
1322	A	9444	M	Y
207	B	9444	F	Y
994	A	9445	M	N
